番号,section,単語,意味
1670,section17,prosper,繁栄する 成功する
1671,section17,bet,～を賭ける ～（という結果）に賭ける きっと～になると思う、 賭け
1672,section17,controversy,論争 議論
1673,section17,odds,(優劣などの)差 勝ち目 可能性
1674,section17,triumph,勝利 大勝利、 勝利を得る 勝利を喜ぶ
1675,section17,intent,熱中して 集中した、 意図 目的
1676,section17,feat,偉業 妙技 芸当
1677,section17,certificate,証明書 免許状
1678,section17,toll,使用料 通行料 犠牲(者)
1679,section17,tariff,関税 運賃 料金表
1680,section17,fortnight,2週間
1681,section17,climate,気候 風土 風潮
1682,section17,humid,湿気の多い 湿った
1683,section17,solar,太陽の 太陽光線を利用した
1684,section17,crop,作物 収穫(量) ～を収穫する。(作物が)できる
1685,section17,fuel,燃料
1686,section17,technology,科学技術 科学的方法
1687,section17,technique,技術 技法 手法 コツ
1688,section17,tool,道具 工具 商売道具 手段
1689,section17,way,道 進路 方向 付近 距離 やり方 方法 習慣 観点。ずっと はるかに
1690,section17,architecture,建築学 建築物
1691,section17,certain,ある(ひとつの[決まった]) 。 確信して (事が)確実な (～を)確信している
1692,section17,manage,～を経営する ～を管理する ～を何とかやり遂げる まんまと～する
1693,section17,sign,～に署名する ～に合図する。 符合 記号 しるし 兆候 身振り 合図 標識
1694,section17,reserve,～を取っておく ～を予約する。蓄え 備蓄 遠慮
1695,section17,preserve,～を保存する ～を保つ ～を保護する ～を保存加工する
1696,section17,accommodate,～を宿泊させる ～を収容する ～をもてなす
1697,section17,fatigue,疲労 疲れ。 ～を疲れさせる
1698,section17,exhaust,～を疲れさせる ～を使い果たす
1699,section17,drown,～を溺死させる。溺れ死ぬ ずぶ濡れになる
1700,section17,soak,～を浸す ～をびしょぬれにする
1701,section18,exhibit,～を展示する ～を示す (感情など)を表す[見せる]
1702,section18,gangster,やくざ ギャング（の一人）
1703,section18,corrupt,墜落した わいろのきく、 ～を墜落させる ～を買収する
1704,section18,anguish,(精神的な)苦痛 非常な悲しみ
1705,section18,torture,拷問 苦痛、 ～を拷問にかける ～をひどく苦しめる (言葉や経験)を曲解する
1706,section18,gender,(社会的・文化的観点からの)性 性の差 性別 (文法の)性
1707,section18,masculine,男性の 男らしい
1708,section18,mortal,死ぬ運命にある 致命的な 人間の、 （～s）人間
1709,section18,barbarian,野蛮な 未開の、 未開人
1710,section18,radioactive,放射性の
1711,section18,beverage,飲物(水を除くすべての飲み物[ジュース、コーヒー、アルコールなど])
1712,section18,vapor,蒸気 実体のないもの
1713,section18,bare,裸の むき出しの (物事などが)ありのままの ぎりぎりの 最低限の
1714,section18,huge,巨大な 莫大な
1715,section18,rough,ざらざらした 大ざっぱな おおまかな乱暴な
1716,section18,thin,薄い 細い やせた まばらな 乏しい 水っぽい
1717,section18,tight,きつい (予定などが)ぎっしり詰まった ケチな 厄介な 厳格な。 堅く しっかりと きつく 十分に
1718,section18,tiny,とても小さな ごくわずかの
1719,section18,thick,厚い 太い 込み合った (液体～気体が)濃い
1720,section18,amount,総計 合計 総額 量 額。総額(～～～に)達する 結局(～～～に)なる
1721,section18,brief,短時間の 簡潔な 簡単な。(人)に(状況などを)報告[発表]する 要約する。簡単な声明 要約
1722,section18,smooth,なめらかな 順調な。～をなめらかにする
1723,section18,deliberate,慎重な 意図的な 落ち着いた ゆっくりの。～を熟考する
1724,section18,former,前の 以前の 前者の。(the～)前者
1725,section18,pioneer,先駆者 開拓者。～を開拓する ～の先駆けとなる
1726,section18,bearing,態度 関係 方向 忍耐
1727,section18,reward,報酬 見返り 褒美。(人)に報いる ～に報酬を与える
1728,section18,bother,～を困らせる ～に面倒をかける ～を悩ます。思い悩む 心配する。面倒 (a～)悩みの種
1729,section18,forbid,～を禁止する ～に(～することを)禁じる
1730,section18,privilege,特権 特典 名誉。～に特権を与える
1731,section18,opportunity,機会 好機 チャンス
1732,section18,rebel,反逆者 反抗者 謀反人。反乱を起こす 反抗する
1733,section18,overwhelm,～を圧倒する ～を困惑させる
1734,section18,trap,わな 策略、 ～を罠で捕らえる ～をだます ～を閉じ込める
1735,section18,tact,こつ 機転 手触り
1736,section18,stadium,スタジアム 球場
1737,section18,estate,財源 (広大な)地所[屋敷]
1738,section18,ecology,生態学 自然環境 エコロジー
1739,section18,dwell,住む
1740,section18,drought,干ばつ 日照り続き
1741,section18,chilly,ひんやりとした (寒さで)ぞくぞくする
1742,section18,souvenir,記念品 おみやげ
1743,section18,lid,(箱・鍋などの)蓋 まぶた
1744,section18,leather,革
1745,section18,spirit,精神 霊魂 気迫 勇気
1746,section18,species,種 種類 人類
1747,section18,native,母国の その土地[土地]に生まれた 原産の。その土地で生まれた人 その土地の固有の動植物 原住民
1748,section18,mankind,人類 人間
1749,section18,alien,外国の 異質の ～になじみない ～と相容れない。外国人 宇宙人
1750,section18,chemical,化学の 化学的な。化学薬品 薬品 化学物資 化学製品
1751,section18,fashion,やり方 流行
1752,section18,secretary,秘書 (米国)長官 (英国)大臣 書記(官)
1753,section18,bank,土手 堤防 銀行
1754,section18,address,あいさつ 演説 手際の良さ 住所 あて先。～に話しかける (心、注意力などを)～に注ぐ 向ける (問題など)に取り組む 解決のために努力する
1755,section18,necessary,必要な 必然的な
1756,section18,essential,不可欠の 本質的な。本質的要素
1757,section18,imply,～を暗に意味する ～をほのめかす
1758,section18,suggest,～を提案する ～をほのめかす ～を連想させる
1759,section18,tidy,きちんとした きれい好きな 満足な (収入～仕事が)なかなかよい
1760,section18,alter,～を変える
1761,section18,adjust,～を適合させる ～を調節(調整)する (環境など)に慣れる。(～に)順応 適応する 慣れる
1762,section18,superstition,迷信 偶像礼拝
1763,section18,formula,公式 (決まった)方法 処方
1764,section18,breed,(家畜など)を繁殖させる。繁殖する。(動植物の)品種
1765,section18,bloom,(花が)咲く 栄える。(鑑賞用の)花 輝き 色つや 最盛期
1766,section18,blossom,(果樹の)花が咲く 繁栄する 開花する。(食用果樹の)花 開花
1767,section18,oppression,圧迫 圧制 圧迫感
1768,section18,restrain,～を抑える ～に（・・・するのを）やめさせる
1769,section18,reproach,～を非難する、 非難 叱責
1770,section18,distort,(顔や事実など)をゆがめる （ものなど）をねじる
1771,section18,alcohol,酒 アルコール
1772,section18,stale,(食物などが)新鮮でない (表現などが)陳腐な
1773,section18,appetite,食欲 欲求
1774,section18,ingredient,原材料[中身] 成分 要素
1775,section18,fossil,化石の、 化石
1776,section18,erosion,浸食
1777,section18,weed,雑草 役に立たない人(物)、 (雑草)を抜く ～を取り除く
1778,section18,strict,厳格な 厳密な 全くの 完全な
1779,section18,fair,公平な 公正な まあまあの かなりの 美しい 色白の 好天の。品評会 博覧会
1780,section18,maximum,最大限 最高。最大限[最高]の
1781,section18,plain,はっきりした 明らかな わかりやすい 質素な 簡素な。 平原 平野
1782,section18,broad,広い 広範囲に及ぶ 大まかな
1783,section18,immense,巨大な 莫大な
1784,section18,largely,主として 大いに
1785,section18,rare,まれな 珍しい すばらしい
1786,section18,slight,わずかな ほっそりした 取るに足らない。侮辱
1787,section18,sufficient,十分な
1788,section18,so-called,いわゆる 世間でいう
1789,section18,biology,生物学 生態
1790,section18,atom,原子
1791,section18,mosquito,蚊
1792,section18,lightning,稲妻
1793,section18,nuclear,核の 原子力の 核兵器の 中心の。核兵器
1794,section18,ray,光線 輝き ひらめき
1795,section18,satellite,衛星 人工衛星 衛星国家
1796,section18,forecast,(天気など)を予報する。予報 予測
1797,section18,soil,土 土地 土壌
1798,section18,tide,潮(の干満) 傾向 流れ 栄枯盛衰 絶頂期 最悪時
1799,section18,wicked,邪悪な いたずらな とてもひどい
1800,section18,cunning,悪賢い ずるい、 ずるさ
1801,section19,wretched,みじめな 哀れな
1802,section19,random,でたらめの 手当たり次第の
1803,section19,crude,天然のままの 大雑把な
1804,section19,dreary,わびしい 退屈な
1805,section19,tranquil,静かな 穏やかな 平静な
1806,section19,exotic,めずらしい 異国風の 魅惑的な
1807,section19,solemn,厳粛な 真面目な
1808,section19,serene,(海・空などが)おだやかな 落ち着いた
1809,section19,meager,やせた (質や量が)貧弱な (作品などが)無味乾燥な
1810,section19,pollution,汚染、汚れ；公害
1811,section19,wound,～を傷つける、～にけがを負わせる
1812,section19,unfortunately,不幸にも、あいにく
1813,section19,trouble,心配、苦労；迷惑、災難；短所；紛争、騒ぎ；病気；故障、不調
1814,section19,tolerate,～を寛大に扱う；～を大目に見る；～に耐える
1815,section19,survive,生き残る、なんとかやっていく
1816,section19,suffer,（苦痛・損害など）を受ける
1817,section19,flood,洪水、（人・物の）殺到、氾濫
1818,section19,disaster,災害、惨事
1819,section19,safe,安全な、確実な
1820,section19,save,～を救う；～をたくわえる；～を省く；～を節約する；～をとっておく；～を保護する
1821,section19,puzzle,～を困らせる；～を当惑させる
1822,section19,shade,陰；（明暗、濃淡の）度合い；わずかな違い；微量
1823,section19,vivid,鮮やかな、強烈な、はっきりした；生き生きとした
1824,section19,reveal,～を明らかにする、（隠れているもの）を見せる、～を示す
1825,section19,glow,（熱で）赤くなる、輝く
1826,section19,grieve,深く悲しむ、嘆き悲しむ
1827,section19,gloomy,憂鬱な、薄暗い
1828,section19,fade,（色が）あせる、（音などが）消えていく、（花などが）しぼむ
1829,section19,expose,～を暴露する、～をさらす
1830,section19,wreck,破損；残骸；難破（船）
1831,section19,torment,～をひどく苦しめる；～の意味をねじ曲げる
1832,section19,execute,～を実行する、～を実際に行う；（人）を処刑する
1833,section19,breakdown,故障；（精神的、肉体的な）衰弱；（交渉などの）決裂
1834,section19,optimism,楽観主義、楽観
1835,section19,pessimism,悲観（主義）；悲観論
1836,section19,monotonous,単調な、退屈な
1837,section19,dismal,気の滅入る、憂鬱な、陰鬱な、（気分的に）暗い
1838,section19,dim,薄暗い；ぼやけた、おぼろげな
1839,section19,terrorism,テロ行為；恐怖政治、恐怖状態
1840,section19,ambivalence,相反［矛盾］する感情；両面価値
1841,section19,skeptical,懐疑的な
1842,section19,delay,～を遅らせる；～を延期する
1843,section19,evolve,～を発展させる
1844,section19,haste,急ぐこと、あわてること
1845,section19,overnight,一晩で；一晩中；急に、突然
1846,section19,period,期間；時期 、時代；ピリオド；授業の時限；月経（期間）
1847,section19,rapid,急速な、速い
1848,section19,permanent,（半）永久的な、永続する、耐久の；常置の、終身の
1849,section19,postpone,～を延期する、～を後まわしにする
1850,section19,present,（叙述用法）出席している、存在している；（限定用法）現在の
1851,section19,term,学期、任期、期間；言葉、専門用語；条件、料金；(～s) 関係、仲
1852,section19,suspend,～をつるす；～を一時的に中止する；～を停職（学）にする；～を保留する
1853,section19,refrain,（～を）差し控える、慎む
1854,section19,interrupt,～の邪魔をする、～に割り込む、～を中断する、
1855,section19,hesitate,ためらう、躊躇する
1856,section19,compromise,妥協（すること）、妥協案；歩み寄り
1857,section19,divine,神の、神のような
1858,section19,disturb,～をかき乱す、～を妨害する、～の邪魔をする
1859,section19,awful,恐ろしい；おぞましい、ひどい
1860,section19,awkward,不器用な；落ち着かない；やっかいな、扱いにくい、ぎこちない
1861,section19,sustain,～を支える；～を維持する；（重さ・苦難など）に耐える；（害）を被る
1862,section19,cautious,注意深い；用心している
1863,section19,sanction,制裁（措置）；（法的）認可
1864,section19,sober,酔っていない；節度のある; 真面目な
1865,section19,sin,（宗教、道徳上の）罪
1866,section19,pious,信心深い、敬虔な
1867,section19,ethics,倫理学（観）；道徳（律）
1868,section19,dogmatic,独断的な、（宗教などの）教義上の
1869,section19,curse,のろい；ののしり言葉；災いのもと
1870,section19,contempt,軽べつ
1871,section19,linger,ぐずぐずする、なかなかなくならない、長引く、いつまでも物思いにふける
1872,section19,sullen,むっつりした；（天気などが）陰気な
1873,section19,nuisance,迷惑な行為や人；神経をいらいらさせる人（物）
1874,section19,treasure,財宝、富、財産；貴重品；大事な人
1875,section19,company,同席すること；仲間；来客；会社
1876,section19,worldwide,世界的な
1877,section19,wildlife,（集合的に）野生生物
1878,section19,well,井戸；源泉；油井；くぼみ
1879,section19,universal,普遍的な；全員の；万能の；宇宙の；世界中の
1880,section19,planet,惑星；（our ～）（私たちの住む惑星）地球
1881,section19,settle,定住する；落ち着く；沈む
1882,section19,rural,田舎の；農村、田園の
1883,section19,typhoon,台風
1884,section19,tropical,熱帯の；熱烈な
1885,section19,estimate,見積もり、見積もること
1886,section19,assume,～を想定する；～を引き受ける；～を当然だと思う；～を装う;～の態度をとる
1887,section19,witness,～を目撃する；～を証言する
1888,section19,stable,安定した、しっかりした
1889,section19,mission,任務、使命；使節団；伝道、布教
1890,section19,assure,～を保証する；～に確信させる
1891,section19,mine,鉱山；（知識などの）宝庫
1892,section19,crew,乗組員、乗務員；一団
1893,section19,coin,（新語など）をつくる；（硬貨）を鋳造する
1894,section19,client,依頼人；（知的サービスを受ける）客
1895,section19,drift,漂流する
1896,section19,emission,（ガス・熱・光などの）排出、放出
1897,section19,chore,日常の雑事、日課、つまらない仕事；（～s）毎日の決まりきった仕事
1898,section19,nightmare,悪夢、恐ろしい出来事
1899,section19,doom,～を運命づける
1900,section19,cradle,ゆりかご；（the～で）幼年時代
1901,section20,revive,生き返る；意識が回復する；よみがえる
1902,section20,posterity,後世（の人々）；子孫
1903,section20,ban,（法律などで）～を禁止する
1904,section20,obsolete,すたれた、時代遅れの、古くさい
1905,section20,bump,（ドンと）ぶつかる；（人に）ばったり会う
1906,section20,delusion,妄想、錯覚；欺くこと
1907,section20,apparent,［通常、叙述用法で］明白な；［通常、限定用法で］見たところ～らしい
1908,section20,differ,異なる、意見が合わない、違う
1909,section20,frank,率直な
1910,section20,misleading,人の判断を誤らせる、誤解を招きやすい、まぎらわしい
1911,section20,horrible,恐ろしい、身の毛のよだつような、ひどく不快な
1912,section20,severe,厳しい、ひどい、厳格な
1913,section20,value,価値（観）；重要性
1914,section20,useless,役に立たない、無駄な；劣っている
1915,section20,clear,澄んだ、晴れた；明らかな；はっきりした；確信した；妨げるものがない
1916,section20,capable,（～することが）できる［能力がある］；有能な
1917,section20,remove,～を取り除く；～を移動させる；～を脱ぐ；～を解任する、～を解雇する
1918,section20,stream,小川；流れ
1919,section20,roll,転がる；進む、走る
1920,section20,assign,～を割り当てる；～を任命する
1921,section20,suppress,～を抑える、～を鎮める；（笑いなど）を我慢する
1922,section20,abstain,控える；棄権する (共にabstain fromの形で用いる）
1923,section20,regulate,～を規制する；～を調整する
1924,section20,confine,～を（...に）制限する；～（人）を（自由がきかない所に）閉じ込める
1925,section20,resign,～を辞職する、～を断念する；～を放棄する；～に甘んじて従う
1926,section20,restrict,～を制限する；～を（...に）限定する
1927,section20,strain,緊張（状態）、負担；過労
1928,section20,intrude,押し入る、入り込む；侵害する
1929,section20,distract,～の気をそらす
1930,section20,barrier,障害；防壁
1931,section20,tuition,授業料；指導、教授
1932,section20,fee,謝礼、料金
1933,section20,digit,数字
1934,section20,circulation,循環；流通；発行部数；（情報などが）広まること
1935,section20,bankrupt,倒産した
1936,section20,renounce,～を放棄する；～を絶交する
1937,section20,obstruct,～を妨害する、～をふさぐ、～をさえぎる
1938,section20,scene,場面；現場；眺め、光景；大騒ぎ
1939,section20,typical,典型的な；特有の
1940,section20,similar,類似した
1941,section20,imitate,～を真似する、～を模倣する
1942,section20,irrigation,灌漑（かんがい）
1943,section20,desert,～を見捨てる
1944,section20,sterile,不妊の；不毛の；殺菌した
1945,section20,condition,状況；状態；条件
1946,section20,circumstance,（周囲の）状況、事情；（経済的な）生活状態；（人の）境遇；生活事情
1947,section20,wheat,小麦
1948,section20,taste,味、味覚；好み、趣味
1949,section20,clue,（問題などを解く）手がかり
1950,section20,abstract,抽象的な
1951,section20,gratitude,感謝の気持ち
1952,section20,victim,犠牲者、被害者；えじき、いけにえ
1953,section20,toil,骨折り仕事；苦労
1954,section20,threat,脅迫、脅かすもの；（悪い）きざし
1955,section20,suicide,自殺
1956,section20,rescue,救助、救出
1957,section20,up-to-date,現代的な；最新の
1958,section20,temporary,一時の、つかの間の、仮の
1959,section20,ultimate,究極（的）の；最終（的）の；最高の
1960,section20,sometime,いつか、そのうち
1961,section20,ruthless,情け容赦のない；毅然とした
1962,section20,momentary,瞬間的な；つかの間の
1963,section20,durable,長持ちする、耐久力のある
1964,section20,convenient,（ものなどが）便利な；都合のよい；（場所などが）便利な；（駅などに）近い
1965,section20,assent,賛成する
1966,section20,disarm,～の武装解除をする；～を無力にする
1967,section20,confound,～を困惑させる；～を混同する
1968,section20,humility,謙遜
1969,section20,grumble,不平を言う
1970,section20,countenance,顔つき、容貌；落ち着き、平静
1971,section20,prevent,～を防ぐ；(～が...するの）を妨げる
1972,section20,remark,～と述べる；～に気づく、～に注意する
1973,section20,recognize,～を認める；～に覚えがある；～が誰だかわかる；～を表彰する
1974,section20,apply,～を適用する、～を応用する；（薬や化粧品など）を塗る
1975,section20,care,（否定文、疑問文、条件文で）いやと思う；気にかける；（～を）気にする
1976,section20,inform,～に知らせる
1977,section20,comfort,快適さ；慰め；慰めをあたえてくれるもの［人］；安らぎ
1978,section20,express,はっきりした；急行の、速達便の
1979,section20,civilization,文明；文明化；文化的生活
1980,section20,audience,聴衆、視聴者、聴衆者、読者
1981,section20,delicate,繊細な、かよわい；（問題などが）微妙で扱いにくい；思いやりのある
1982,section20,dead,まったく、突然、すっかり
1983,section20,deceased,（the～）故人
1984,section20,somebody,重要人物；大した人物、大物
1985,section20,oppose,～に反対する；～を（～に）対立させる
1986,section20,excel,より勝る、秀でている、卓越する
1987,section20,defect,欠点、欠陥
1988,section20,mature,大人の、成熟した；（果実などが）熟した
1989,section20,flee,～から逃げる
1990,section20,apologize,謝る、謝罪する
1991,section20,scold,～を叱る
1992,section20,ape,猿、類人猿
1993,section20,anthropology,人類学
1994,section20,adolescence,青春期［時代］、思春期；発展期
1995,section20,contrive,～を考案する；～をたくらむ
1996,section20,undergo,（不愉快なこと、苦しいこと）を経験する、（検査、治療など）を受ける
1997,section20,stumble,つまずく、よろける；偶然出くわす
1998,section20,speculate,推測する、熟考する；投機をする
1999,section20,insure,～に保険をかける；～を保証する
2000,section20,refrigerator,冷蔵庫
2001,section21,pastime,気晴らし；娯楽、趣味
2002,section21,fuss,騒ぎ立てる、ちやほやする、やきもきする
2003,section21,throng,群衆、多数の人々
2004,section21,questionnaire,アンケート（用紙）
2005,section21,collect,～を集める（収集する）
2006,section21,ready,準備ができて；喜んで［進んで］～する；即座の、巧みな
2007,section21,hinder,～を妨げる、～の邪魔をする
2008,section21,indicate,～を指し示す；～を明らかにする；～をほのめかす
2009,section21,picture,イメージ；生き写し；絵；写真；映画
2010,section21,suspect,～を怪しいと思う、～を疑う；（～だ）と思う；～に容疑をかける
2011,section21,suppose,～だと思う、～だと仮定［推測］する；もし～だとしたら
2012,section21,viewpoint,観点、立場；見える地点
2013,section21,view,眺め、風景；視野、視界；意見、考え、意図；見通し；視力、視覚
2014,section21,warn,～に警告する；～に通知する
2015,section21,lend,（物・金・力など）を貸す
2016,section21,per,～あたり、～につき
2017,section21,borrow,～を借りる；（言葉など）を取り入れる；（もの）を（無料で）借りる
2018,section21,singular,非凡な、まれにみる；単数の；別々の
2019,section21,spell,（活動や天候の）期間、短い時間；呪文、魔法
2020,section21,injure,～を傷つける、～に害を与える
2021,section21,frighten,～をおびえさせる、～をびっくりさせる
2022,section21,cynical,冷笑的な；皮肉な
2023,section21,prey,えじき；犠牲
2024,section21,flame,炎、激情
2025,section21,reportedly,伝えられるところでは
2026,section21,issue,～を発行する、（命令など）を発する；（政府などが）～を支給する
2027,section21,retire,退職する；引き下がる；床につく
2028,section21,scorn,～を軽蔑する
2029,section21,riddle,謎、不可解なもの［人］
2030,section21,prophecy,予言、預言
2031,section21,outlook,眺望；見通し；見解、態度
2032,section21,foretell,～を予言する
2033,section21,foresee,～を予測する
2034,section21,anticipate,～を予想する、～を予期する；～を楽しみにして待つ
2035,section21,aviation,航空（学）
2036,section21,pregnant,妊娠している；意味深長な、含蓄のある；～で満ちた
2037,section21,carve,～を彫る；（運・人生など）を切り開く
2038,section21,fulfill,～を果たす、（要求・目的）に添う、（要求など）を満たす
2039,section21,deny,～を否定する、～を（...に）与えない
2040,section21,approve,～に賛成する、～を是認する、～を承認する、～を認める
2041,section21,punish,～を罰する
2042,section21,alarm,～をはっとさせる；～を不安にさせる
2043,section21,adapt,～を適応、順応させる
2044,section21,fault,欠点；責任
2045,section21,policy,政策、方針；手段；保険証書
2046,section21,common,共通の；ありふれた；公共の；共有の
2047,section21,community,地域社会；（利害などを共にする）共同社会、集団
2048,section21,class,階級；階層；クラス；授業
2049,section21,role,役割、任務；（役者の）役
2050,section21,slave,奴隷
2051,section21,electric,電気の、電動の
2052,section21,phenomenon,現象；驚くべき事（物、才能、人）
2053,section21,scheme,計画；たくらみ、陰謀
2054,section21,timber,材木；森林
2055,section21,tissue,（細胞からなる動植物の）組織；ティッシュペーパー
2056,section21,commerce,商業；貿易；通商
2057,section21,item,（ニュースなどの）ねた、記事；品物；品目、項目、箇条
2058,section21,fundamental,基本的な、根本的な、抜本的な
2059,section21,modernization,近代化、現代化
2060,section21,creed,信条
2061,section21,notorious,悪名高い；悪いことでよく知られた
2062,section21,bald,（頭が）はげた、（木が）葉のない；味けのない、ありのままの
2063,section21,resort,（手段に）訴える；（楽しい所へ）しばしば行く
2064,section21,pension,年金、恩給
2065,section21,output,生産高；（コンピューターなどの）出力
2066,section21,classify,～を分類する
2067,section21,immune,免疫のある、（～を）免れた
2068,section21,vessel,容器、器；大型の船；（血）管
2069,section21,blast,爆発；突風
2070,section21,solve,（問題など）を解く、～を解決する
2071,section21,grade,等級；学年；成績
2072,section21,literate,読み書きのできる、教養のある、文学に通じた
2073,section21,acknowledge,～を認める
2074,section21,absurd,ばかげた、滑稽な； 不合理な
2075,section21,aim,＜人が＞～することを目指す；狙う
2076,section21,evidence,証拠、（事実を示す）形跡
2077,section21,evident,明白な、明らかな
2078,section21,specific,具体的な、明確な；特定の
2079,section21,latter,後の方の；（時間的に）後半の～；後者の～
2080,section21,frequent,たびたびの、頻繁に起こる
2081,section21,contemporary,現代の；同時代の
2082,section21,continue,～を続ける
2083,section21,date,日付、デート
2084,section21,reflect,熟考する、回想する
2085,section21,misery,悲惨さ；苦痛、苦難；惨めさ、不幸
2086,section21,blank,白紙の；無表情な；空白の
2087,section21,odd,変わった；片方の；奇数の；端数の；少しの；臨時の
2088,section21,perceive,～を（五感で）知覚する；～に気づく；～を理解する
2089,section21,release,～を解放する；～を放つ；～を公開する；～を発売する
2090,section21,attribute,～のせいにする；（作品など）を（...の）手によると考える
2091,section21,invade,～に侵入する、～を侵害する
2092,section21,fierce,どう猛な、激しい；厳しい
2093,section21,trifle,くだらない物；少量
2094,section21,outlet,出口；（感情などの）はけ口
2095,section21,outcome,結果、成果
2096,section21,embark,着手する；乗船する
2097,section21,breakthrough,（科学上の）大発見；突破口
2098,section21,birthrate,出生率
2099,section21,compartment,区画；（鉄道の）仕切り客室
2100,section21,abortion,（妊娠）中絶
2101,section22,orbit,軌道、行路；範囲
2102,section22,individual,個人的な、個々の、特有の、個性的な
2103,section22,rumor,噂、風評
2104,section22,ring,（鐘・ベル・電話などの）鳴る音、電話をかけること；指輪、輪
2105,section22,occasion,場合、時；出来事；機会；行事、式；（～をする）理由、根拠
2106,section22,lot,くじ；運命；区画；ひと山；（～な）やつ；たくさんのこと
2107,section22,folk,人々；家族
2108,section22,admire,～を賞賛する；～に感嘆する
2109,section22,attract,～を引きつける、～を魅了する
2110,section22,attach,～をくっつける、取り付ける；～に愛着を持たせる
2111,section22,acquire,～を獲得する；～を習得する
2112,section22,book,～を予約する
2113,section22,tendency,傾向、風潮
2114,section22,trend,傾向；流行
2115,section22,upcoming,今度の、近づく、やってくる
2116,section22,emergency,非常事態、緊急事態
2117,section22,greed,どん欲、どん欲さ
2118,section22,prospect,候補者；(～s)（成功する）見込み；将来性；可能性
2119,section22,shrine,神社、祭壇
2120,section22,emphasize,～を強調する、～に重点を置く
2121,section22,contemplate,～を熟考する；～をじっと見つめる；～をよく考える
2122,section22,predict,～を予言する；～と予測する
2123,section22,notice,～に気づく；～に通知（通告）する；～に言及する
2124,section22,resume,～を再び始める；～を取り戻す
2125,section22,detect,～を見抜く、～を見つけ出す
2126,section22,fetch,～をとってくる
2127,section22,coerce,～を強制する
2128,section22,undertake,～を引き受ける；～をはじめる
2129,section22,partake,参加する；（～の）性質がいくぶんある
2130,section22,grant,～を認める；～を与える、～をかなえる
2131,section22,petrol,（イギリス用法）ガソリン
2132,section22,dignity,威厳、気品、尊厳
2133,section22,induce,～を説いて...する気にさせる；～を誘引する；～を帰納する
2134,section22,bid,～に命令する；（競売、入札などで）値を付ける
2135,section22,recommend,～を推薦する; ～に（～することを） 勧める
2136,section22,permit,～を許す
2137,section22,fail,～を怠る、～に役立たない；（試験など）を落とす
2138,section22,expect,～を予期する；～を期待する；～だろうと思う
2139,section22,achieve,～を成し遂げる；～を獲得する
2140,section22,proper,適切な、ふさわしい；正式の；礼儀正しい
2141,section22,objective,客観的な
2142,section22,fruitful,実りの多い、有益な；肥沃な
2143,section22,voyage,船旅、航海；人生行路
2144,section22,wheel,車輪；（自動車の）ハンドル
2145,section22,change,つり銭、小銭；変化；変更
2146,section22,accomplish,～を成し遂げる；～を達成する
2147,section22,faith,信頼、信用；信仰；誓約
2148,section22,element,要素；元素；（the～sで）自然の力；少量、気味
2149,section22,union,労働組合；結合、団結；一致；連邦
2150,section22,calculate,～を計算する；～を予想する；～と判断［推定］する
2151,section22,device,装置、工夫、道具；策略
2152,section22,stroll,ぶらつく、散歩する、放浪する
2153,section22,accessory,アクセサリー；装飾品；付属品
2154,section22,leisure,余暇、自由時間
2155,section22,enterprise,事業；企業；進取の気性
2156,section22,quality,質、質の良さ；特性、特質
2157,section22,qualify,～に資格を与える
2158,section22,leak,漏れる
2159,section22,dismay,～を狼狽させる、～を失望させる
2160,section22,dissuade,～に（...することを）思いとどまらせる
2161,section22,ensure,～を保証する、～を確保する、～を確実にする
2162,section22,entitle,（人）に資格を与える、～に権利を与える；～に表題を付ける
2163,section22,obscure,あいまいな、不明瞭な；無名の；人目に付かない、よく聞き取れない
2164,section22,sacrifice,犠牲、いけにえ［捧げ物］
2165,section22,confirm,～を確かめる；～（意見など）を（さらに強く）固める
2166,section22,bestow,～を授ける、授与する
2167,section22,install,（装置など）を取り付ける；～を任命する
2168,section22,lumber,材木
2169,section22,sour,すっぱい；不愉快な、気むずかしい
2170,section22,confuse,～を混同する；～を当惑させる
2171,section22,calm,（天候・海などが）穏やかな；（人・態度などが）冷静な
2172,section22,ache,痛み
2173,section22,ease,容易さ、気楽さ
2174,section22,conscious,意識している；意識のある；意識して；気づいている；～に対する意識が高い［強い］；～を気にする；意識的［意図的］な
2175,section22,earnest,まじめな、熱心な
2176,section22,brave,勇気のある；勇敢な
2177,section22,method,（組織だった）方法；筋道、体系、秩序
2178,section22,manner,態度；方法、やり方；流儀、作風；（～s）行儀、作法；（～s）風習
2179,section22,medium,中間；媒体、手段、方法；（複数形mediaで）報道機関、マス・メディア
2180,section22,means,（単・複数扱い）手段、方法；（複数扱い）(生活手段としての）財産、収入
2181,section22,correspond,一致する；相当する；文通する
2182,section22,neglect,～を無視する、～を怠る；～に十分な世話をしない
2183,section22,ascertain,～を確認する、～を確かめる
2184,section22,prompt,～を促す、～を刺激する
2185,section22,passive,消極的な、受け身の；言いなりになる；おとなしい
2186,section22,pour,～を注ぐ；（言葉など）を浴びせる；～をどっと出す
2187,section22,remedy,治療；改善策、方法
2188,section22,elaborate,入念な、凝った
2189,section22,guarantee,～を保証［約束］する
2190,section22,commute,通勤、通学する
2191,section22,fare,（交通機関の）運賃、料金
2192,section22,reckon,～を計算する、～を（...だと）考える、～と推測する
2193,section22,embarrass,～を当惑させる、～を困らせる、～に恥ずかしい思いをさせる
