番号,section,単語,意味
2057,section21,defy,～を拒む、に反抗する
2058,section21,comply,～(規則・命令・基準)に従う、合致する(with ～)
2059,section21,synthesize,～を総合する、合成する、合成して作り出す
2060,section21,coordinate,～を同調して動かす、調整する
2061,section21,subordinate,従属している、下位の； 二次的な 従属するもの、下位のもの ～を従属させる
2062,section21,incorporate,～を(…に)組み込む(into…)
2063,section21,comprise,～を構成する； ～からなる
2064,section21,manipulate,～を操作する、あやつる
2065,section21,tangible,触れることができる； 明白な、具体的な
2066,section21,designate,～を指名する、指定する
2067,section21,depict,～を描く
2068,section21,ingenious,創意工夫に富んだ
2069,section21,ingenuous,純真な、無邪気な
2070,section21,proximity,(～に)近いこと(to)
2071,section21,dismay,～を動揺させる； 動揺
2072,section21,appall,～をぎょっとさせる
2073,section21,stun,～をびっくりさせる、茫然とさせる
2074,section21,marvel,(～に)驚く、驚き(at～)； 驚き
2075,section21,perplex,～を当惑させる
2076,section21,bewilder,～を当惑させる
2077,section21,astound,～をびっくりさせる
2078,section21,startle,～をびっくりさせる
2079,section21,anticipate,～を予期する
2080,section21,apprehension,懸念、不安
2081,section21,deplore,～を嘆く
2082,section21,agony,苦悩、苦痛
2083,section21,inflict,～(苦痛・打撃)を与える
2084,section21,afflict,～を苦しめる
2085,section21,ambivalent,矛盾する、相反する、どちらか決めかねて
2086,section21,arbitrary,任意の、独断的な、恣意的な、気まぐれな
2087,section21,unanimous,満場一致の
2088,section21,consensus,意見の一致、合意
2089,section21,ponder,～をじっくり考える
2090,section21,reckon,～を推定する、と考える
2091,section21,soar,急上昇する、高く舞い上がる
2092,section21,roar,鳴り響く、吠える
2093,section21,peer,仲間、同等の人
2094,section21,reap,～を収穫する； (報酬・利益)を手に入れる
2095,section21,curb,～を抑制する、(歩道の)縁石
2096,section21,carve,～を彫る、作る
2097,section21,cue,合図、指図
2098,section21,queue,行列
2099,section21,slap,～をぴしゃりと叩く
2100,section21,clap,～(手)を叩く
2101,section22,hatch,(卵が)かえる、孵化する
2102,section22,wreck,～を大破させる、台なしにする； 難破、（破損した）残骸
2103,section22,drain,下水、排水； ～の排水をする、を消耗する
2104,section22,sewage,下水
2105,section22,sew,～を縫う
2106,section22,sober,しらふの； ありのままの
2107,section22,kin,血縁、親族
2108,section22,merge,合併する
2109,section22,riot,暴動、反乱
2110,section22,galaxy,銀河、星雲
2111,section22,cosmos,宇宙
2112,section22,cosmic,宇宙の
2113,section22,celestial,天体の
2114,section22,comet,彗星
2115,section22,particle,粒子
2116,section22,debris,残骸、ゴミ
2117,section22,psychiatric,精神医学の
2118,section22,contaminate,～を汚染する
2119,section22,specimen,標本、見本
2120,section22,indigenous,原住民の、その土地固有の
2121,section22,province,州、省； (-s)地方
2122,section22,peril,危険
2123,section22,hazard,危険、危険要素
2124,section22,plausible,もっともらしい、まことしやかな
2125,section22,preliminary,予備の、事前の
2126,section22,anonymous,匿名の
2127,section22,obsolete,すたれた、時代遅れの
2128,section22,innate,生まれつき持っている； 固有の
2129,section22,subsequent,その後の
2130,section22,alleviate,～を軽くする、軽減する
2131,section22,mandatory,強制的な、必須の
2132,section22,imperative,必須の、急務の
2133,section22,advent,出現、到来
2134,section22,heredity,遺伝
2135,section22,coherent,首尾一貫した
2136,section22,legitimate,正当な、合法的な
2137,section22,certificate,証明書、免許
2138,section22,autonomy,自治、自立、自主性
2139,section22,withstand,～に耐える
2140,section22,supplement,～を補う； 補うもの、栄養補助食品
2141,section22,dispose,(～する)気にさせる(to do)； ～を配置する
2142,section22,humane,思いやりのある、人道的な
2143,section22,personnel,(会社等の)人員部； 全職員
2144,section22,maxim,格言、原理
2145,section22,questionnaire,アンケート調査
2146,section22,manifest,～を(言動で)明らかに示す； 明白な
2147,section22,connotation,言外の意味、 含蓄
2148,section22,dogma,教義、定説； 独断
2149,section22,prophet,予言者
2150,section22,symmetry,左右対称、対称
2151,section22,rectangular,長方形の
2152,section22,diameter,直径
2153,section22,soothe,～をなだめる、和らげる
2154,section22,wither,しおれる、弱まる
2155,section22,surge,急増、急騰 急増する、急騰する
2156,section22,proliferate,急増する、繁殖する
2157,section22,fetch,～を取ってくる、 連れてくる
2158,section22,immerse,～を浸す； 没頭させる
2159,section22,hamper,～を妨げる
2160,section22,forge,～を偽造する
2161,section22,token,しるし
2162,section22,mock,～をあざ笑う； 模擬の、偽の
2163,section22,toll,損害、死傷者； 通行料、通話料
2164,section22,doom,運命、 宿命； ～を運命づける
2165,section22,flaw,ひび、欠陥
2166,section22,cater,(食事などを)まかなう、(要求に)応じる
2167,section22,edible,食べられる
2168,section22,delinquent,非行の
2169,section22,gigantic,巨大な、大きな
2170,section22,static,静止した、動きのない
2171,section22,antique,古い、骨董の
2172,section22,transact,～(業務・取引)を処理する、行う
2173,section22,ornament,装飾
2174,section22,corridor,廊下
2175,section22,warrant,～を保証する； 正当化する
2176,section22,mischief,いたずら、悪さ
